STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
1121,1,840810,820413,2023-03-04,
1123,1,841623,820610,2023-03-04,
1124,1,841404,820823,2023-03-04,
1125,1,841435,821105,2023-03-04,
1126,1,841292,818476,2023-03-04,
1127,1,841510,818523,2023-03-04,
1128,1,841574,818642,2023-03-04,
1130,1,836189,815763,2023-03-04,
1133,1,833754,811059,2023-03-04,
1134,1,833455,811213,2023-03-04,
1135,1,833319,811366,2023-03-04,
1136,1,841195,819322,2023-03-04,
1137,1,840715,819515,2023-03-04,
1138,1,840144,820131,2023-03-04,
1140,1,840097,820643,2023-03-04,
1141,1,839688,821249,2023-03-04,
1142,1,839433,821809,2023-03-04,
1143,1,839288,821991,2023-03-04,
1144,1,838749,822143,2023-03-04,
1146,1,838810,822412,2023-03-04,
1147,1,838711,822646,2023-03-04,
1148,1,838726,822179,2023-03-04,
1149,1,839158,821814,2023-03-04,
1150,1,839726,821289,2023-03-04,
1151,1,840159,820301,2024-01-17,
1152,1,840210,819875,2023-12-06,
1153,1,833549,811560,2023-03-04,
1154,1,833465,811223,2023-03-04,
1155,1,833702,811146,2023-03-04,
1158,1,818529,835682,2023-03-04,
1162,1,835303,817932,2023-03-04,
1164,1,835408,818509,2023-03-04,
1165,1,841671,819191,2023-03-04,
1166,1,818534,835706,2023-03-04,
1167,1,838657,822674,2023-03-04,
1171,1,831216,824364,2023-03-04,
1172,1,831223,824479,2023-03-04,
1173,1,831392,824659,2023-03-04,
1174,1,831495,824903,2023-03-04,
1175,1,831462,825434,2023-03-04,
1176,1,831350,825331,2023-03-04,
1177,1,831178,825299,2023-12-18,
1178,1,830926,825242,2023-03-04,
1179,1,830870,825380,2023-03-04,
1180,1,830635,825423,2023-03-04,
1181,1,830449,825384,2023-03-04,
1182,1,830217,825524,2023-03-04,
1183,1,830126,825577,2023-03-04,
1185,1,829958,825692,2023-03-04,
1186,1,830453,825403,2023-03-04,
1187,1,830867,825411,2023-03-04,
1188,1,830936,825324,2023-03-04,
1189,1,831125,825331,2024-05-14,
1191,1,831480,825457,2023-03-04,
1192,1,831513,824929,2023-03-04,
1193,1,831444,824683,2023-03-04,
1194,1,831050,824302,2023-03-04,
1195,1,834038,816434,2023-03-04,
1196,1,820025,824775,2023-03-04,
1197,1,818619,825217,2023-03-04,
1198,1,819327,825184,2023-03-04,
1199,1,819006,825248,2023-03-04,
1201,1,818209,825279,2023-03-04,
1203,1,817652,825449,2023-03-04,
1204,1,817407,825818,2024-12-31,
1205,1,817157,826051,2023-03-04,
1206,1,816707,826166,2024-09-24,
1207,1,816328,826530,2023-03-04,
1208,1,816057,826641,2024-12-31,
1209,1,815900,826894,2024-05-14,
1210,1,815615,827065,2023-03-04,
1211,1,815178,826862,2023-03-04,
1212,1,814598,826399,2023-03-04,
1213,1,814538,826168,2023-11-09,
1214,1,814021,826278,2023-03-04,
1215,1,814120,826569,2023-03-04,
1216,1,814294,826980,2023-03-04,
1217,1,814562,827341,2023-03-04,
1219,1,814316,826971,2023-03-04,
1220,1,814103,826515,2023-03-04,
1221,1,814142,826140,2023-03-04,
1222,1,814397,826051,2023-03-04,
1223,1,814512,826169,2023-03-04,
1224,1,814575,826408,2023-03-04,
1225,1,815227,826915,2023-03-04,
1226,1,815619,827093,2023-03-04,
1227,1,815881,826953,2023-03-04,
1228,1,816070,826661,2024-12-31,
1229,1,816352,826543,2024-12-31,
1230,1,816671,826243,2024-12-31,
1231,1,817111,826080,2023-07-24,
1232,1,817393,825888,2024-12-31,
1233,1,817578,825595,2023-03-04,
1234,1,817991,825449,2023-03-04,
1235,1,818403,825242,2023-03-04,
1237,1,818730,825260,2023-03-04,
1238,1,819430,825097,2023-03-04,
1239,1,820042,824706,2023-03-04,
1241,1,814956,825962,2023-03-04,
1242,1,814626,825944,2023-03-04,
1243,1,834479,816051,2023-03-04,
1244,1,816083,827581,2023-03-04,
1245,1,816105,827346,2023-03-04,
1248,1,818320,834537,2023-03-04,
1249,1,818286,834798,2023-03-04,
1250,1,818328,835020,2023-03-04,
1251,1,817964,835264,2023-03-04,
1252,1,818090,835616,2023-03-04,
1253,1,818259,835459,2023-03-04,
1254,1,818056,835573,2023-03-04,
1255,1,817770,835629,2023-03-04,
1256,1,818638,835338,2023-03-04,
1260,1,818019,835202,2023-03-04,
1261,1,818381,835011,2023-03-04,
1262,1,818286,834767,2023-03-04,
1263,1,818383,834472,2023-03-04,
1268,1,836314,815640,2023-03-04,
1269,1,839630,809033,2023-03-04,
1270,1,839264,809278,2023-03-04,
1271,1,839342,809107,2023-03-04,
1272,1,839360,808863,2023-03-04,
1275,1,839000,809031,2023-03-04,
1277,1,835455,817634,2023-03-04,
1278,1,835502,817398,2023-03-04,
1279,1,836017,817361,2023-03-04,
1280,1,836124,817648,2023-03-04,
1281,1,836165,817883,2023-03-04,
1282,1,836216,818047,2023-03-04,
1283,1,836387,818197,2023-03-04,
1284,1,836430,818096,2023-03-04,
1286,1,835996,817310,2023-03-04,
1289,1,835364,817954,2023-03-04,
1295,1,839012,809026,2023-03-04,
1298,1,839342,808910,2023-03-04,
1300,1,839329,809290,2023-03-04,
1305,1,838742,817067,2023-03-04,
1306,1,838885,817098,2023-03-04,
1307,1,841359,815565,2023-03-04,
1310,1,836233,818016,2023-03-04,
1317,1,835248,819975,2023-03-04,
1320,1,835564,818493,2023-03-04,
1321,1,835825,818552,2023-03-04,
1322,1,836190,818639,2023-03-04,
1323,1,837423,820491,2023-03-04,
1325,1,842125,818632,2023-03-04,
1326,1,842124,818671,2023-03-04,
1331,1,835555,818474,2023-03-04,
1333,1,812060,816667,2023-03-04,
1334,1,837776,815992,2023-03-04,
1336,1,810142,817365,2023-05-08,
1339,1,835651,820054,2023-03-04,
1340,1,834384,819991,2023-03-04,
1343,1,834995,819954,2023-03-04,
1345,1,811177,817947,2023-03-04,
1347,1,810697,817022,2023-03-04,
1348,1,810662,817017,2023-03-04,
1349,1,835225,822329,2023-03-04,
1350,1,835581,822269,2023-03-04,
1353,1,837099,822404,2023-03-04,
1354,1,837386,822400,2023-03-04,
1355,1,837808,822528,2023-03-04,
1356,1,838191,822529,2023-12-14,
1357,1,838935,822277,2023-03-04,
1358,1,839386,821962,2023-03-04,
1359,1,841659,818842,2023-03-04,
1360,1,841632,818699,2023-03-04,
1361,1,841500,818489,2023-03-04,
1362,1,842289,818585,2023-03-04,
1363,1,842269,818685,2023-03-04,
1364,1,842123,818937,2023-03-04,
1366,1,842512,818952,2023-03-04,
1367,1,842246,818983,2023-03-04,
1368,1,842209,818835,2023-03-04,
1369,1,841405,818777,2023-03-04,
1370,1,838190,822500,2023-12-18,
1371,1,838884,822246,2023-03-04,
1372,1,837759,822498,2023-03-04,
1373,1,837496,822382,2023-03-04,
1374,1,837262,822392,2023-03-04,
1376,1,835624,822243,2023-03-04,
1377,1,835303,822303,2023-03-04,
1379,1,837687,818433,2023-03-04,
1380,1,837536,818597,2023-03-30,
1381,1,837625,818775,2023-03-30,
1382,1,837643,819165,2023-03-04,
1383,1,837502,819249,2023-03-04,
1384,1,837350,819524,2023-03-04,
1385,1,838177,821573,2023-03-04,
1387,1,838365,822236,2023-03-04,
1388,1,838665,822210,2023-03-04,
1389,1,839083,821879,2023-03-04,
1390,1,838677,822177,2023-03-04,
1394,1,837382,819025,2023-03-04,
1395,1,837338,818732,2023-03-04,
1400,1,837466,815659,2023-03-04,
1403,1,839400,822301,2023-03-04,
1404,1,839465,822603,2023-03-04,
1406,1,838721,823266,2023-03-04,
1407,1,838592,823506,2023-03-04,
1408,1,838446,823518,2023-03-04,
1411,1,838955,823287,2023-03-04,
1412,1,839089,823210,2023-03-04,
1413,1,839488,822578,2023-03-04,
1414,1,839418,822300,2023-03-04,
1415,1,839069,822336,2023-03-04,
1416,1,845716,819550,2023-03-04,
1417,1,845742,819837,2023-03-04,
1418,1,844171,820442,2023-03-04,
1419,1,845723,819521,2023-03-04,
1422,1,837191,822601,2023-03-04,
1424,1,834612,815971,2023-03-04,
1435,1,833393,815920,2023-03-04,
1438,1,834010,815740,2023-03-04,
1439,1,834176,815662,2023-03-04,
1441,1,834294,816141,2023-03-04,
1448,1,836792,814133,2023-03-04,
1449,1,836553,814131,2023-03-04,
1450,1,836199,814432,2023-03-04,
1451,1,836101,814560,2023-03-04,
1452,1,835543,814330,2023-03-04,
1453,1,835502,814553,2023-03-04,
1454,1,834820,814289,2023-03-04,
1455,1,834811,814115,2023-03-04,
1456,1,834821,814068,2023-03-04,
1457,1,834763,814212,2023-03-04,
1459,1,833907,814110,2023-03-04,
1461,1,833638,814250,2023-03-04,
1462,1,833480,814604,2023-03-04,
1466,1,834822,814379,2023-03-04,
1467,1,835164,814529,2023-03-04,
1468,1,835456,814697,2023-03-04,
1469,1,835610,814349,2023-03-04,
1470,1,835932,814515,2023-03-04,
1471,1,836307,814372,2023-03-04,
1472,1,836771,814156,2023-03-04,
1473,1,836995,814122,2023-03-04,
1475,1,835577,815236,2023-03-04,
1476,1,834418,812356,2023-03-04,
1479,1,833486,811721,2023-03-04,
1481,1,833183,811745,2023-03-04,
1486,1,831918,813804,2023-03-04,
1487,1,831572,815687,2023-03-04,
1489,1,832460,816341,2023-03-04,
1499,1,833618,816545,2023-03-04,
1503,1,837994,815684,2023-03-04,
1504,1,836639,815566,2023-03-04,
1507,1,833259,816311,2023-03-04,
1508,1,833353,816281,2023-03-04,
1509,1,833523,816142,2023-03-04,
1510,1,833622,816120,2023-03-04,
1511,1,833784,816022,2023-03-04,
1512,1,834366,815759,2023-03-04,
1513,1,837991,815543,2023-03-04,
1515,1,840614,816360,2023-03-04,
1535,1,837141,813851,2023-03-04,
1536,1,837950,813196,2023-03-04,
1537,1,837569,811111,2023-03-04,
1538,1,837540,811382,2023-03-04,
1539,1,837741,811917,2023-03-04,
1540,1,837784,812313,2023-03-04,
1544,1,837185,813812,2023-03-04,
1545,1,837072,813940,2023-03-04,
1546,1,843904,814144,2023-03-04,
1549,1,842655,813834,2023-03-04,
1551,1,843304,814127,2023-03-04,
1552,1,843708,813868,2023-03-04,
1553,1,842199,813952,2023-03-04,
1557,1,843393,814216,2023-03-04,
1559,1,838722,816854,2023-03-04,
1560,1,842212,813784,2023-03-04,
1563,1,842541,814335,2023-03-04,
1565,1,842883,814404,2023-03-04,
1567,1,834054,812273,2023-03-04,
1568,1,843832,813877,2023-03-04,
1574,1,834286,816254,2023-03-04,
1581,1,833808,816447,2023-03-04,
1701,1,844893,818993,2023-03-17,
1702,1,845093,818788,2023-03-04,
1703,1,843989,818656,2023-03-17,
1704,1,844550,818556,2023-03-04,
1705,1,845084,818757,2023-03-04,
1706,1,844551,818591,2023-03-04,
1707,1,844828,818695,2023-03-04,
3000,1,841154,816213,2023-03-04,
3001,1,841261,815717,2023-03-04,
3002,1,841986,814941,2024-12-02,
3004,1,841525,813216,2023-03-04,
3005,1,840843,811960,2023-03-04,
3007,1,841026,810742,2023-03-04,
3008,1,840035,809475,2023-03-04,
3009,1,840049,808766,2023-03-04,
3011,1,840089,807497,2023-03-04,
3015,1,840853,811271,2023-03-04,
3016,1,840834,811982,2023-03-04,
3018,1,834469,815430,2023-03-04,
3019,1,839245,816983,2023-03-04,
3021,1,837104,815954,2023-03-04,
3022,1,835936,815744,2023-03-04,
3023,1,835750,815729,2023-03-04,
3024,1,833480,816534,2023-03-04,
3025,1,831305,815975,2023-03-04,
3027,1,831275,816180,2023-03-04,
3028,1,831518,816175,2023-03-04,
3030,1,834236,816007,2023-03-04,
3033,1,837497,815654,2023-03-04,
3034,1,836780,815623,2023-03-04,
3036,1,837063,814802,2023-03-04,
3038,1,837300,814331,2023-03-04,
3039,1,837503,814043,2023-03-04,
3040,1,837612,813936,2023-03-04,
3041,1,837548,813820,2023-03-04,
3043,1,837550,813827,2023-03-04,
3044,1,837487,813958,2023-03-04,
3045,1,837490,814084,2023-03-04,
3061,1,836125,815432,2023-03-04,
3066,1,837850,816123,2023-03-04,
3067,1,837956,816081,2023-03-04,
3068,1,838070,816363,2023-03-04,
3078,1,838104,816217,2023-03-04,
3080,1,838896,816638,2023-03-04,
3081,1,838760,816584,2023-03-04,
3082,1,838576,816532,2023-03-04,
3083,1,838413,816571,2023-03-04,
3084,1,838219,816462,2023-03-04,
3085,1,841020,815440,2023-03-04,
3089,1,841402,815457,2023-03-04,
3091,1,837344,811271,2023-03-04,
3094,1,839034,809452,2023-03-04,
3095,1,839145,808820,2023-03-04,
3096,1,839146,808692,2023-03-04,
3097,1,839173,808618,2023-03-04,
3098,1,839188,808734,2023-03-04,
3100,1,839212,809139,2023-03-04,
3104,1,839314,808763,2023-03-04,
3106,1,839180,808602,2023-03-04,
3108,1,838965,809414,2023-03-04,
3109,1,838735,810568,2023-11-09,
3110,1,838445,811035,2023-03-04,
3112,1,837335,811245,2023-03-04,
3113,1,837422,811753,2023-03-04,
3114,1,837267,811879,2023-03-04,
3116,1,832064,816082,2023-03-04,
3124,1,838057,815322,2023-03-04,
3131,1,836440,815522,2023-03-04,
3134,1,833132,811621,2023-03-04,
3135,1,834303,811576,2023-03-04,
3138,1,839999,808868,2023-03-04,
3142,1,835142,812168,2023-03-04,
3144,1,833996,812177,2023-03-04,
3149,1,841802,815214,2023-03-04,
3150,1,841770,813056,2023-03-04,
3152,1,842443,811645,2023-03-04,
3153,1,842755,809807,2023-03-04,
3154,1,843468,810207,2023-03-04,
3156,1,843537,810483,2023-03-04,
3159,1,843699,810711,2023-03-04,
3160,1,843912,810227,2023-03-04,
3161,1,843685,810738,2023-03-04,
3163,1,843642,810907,2023-03-04,
3167,1,842734,809792,2023-03-04,
3168,1,842301,811705,2023-03-04,
3171,1,841581,813147,2023-03-08,
3172,1,836386,815664,2023-03-04,
3173,1,835659,815580,2023-03-04,
3174,1,838133,816022,2023-03-04,
3178,1,837873,816081,2023-03-04,
3184,1,832442,813012,2023-03-04,
3185,1,831692,815899,2023-03-04,
3186,1,831351,815172,2023-03-04,
3187,1,831175,815070,2023-03-04,
3188,1,830894,814924,2023-03-04,
3189,1,830594,814839,2023-03-04,
3190,1,830391,814947,2023-03-04,
3191,1,830295,815002,2023-03-04,
3192,1,830459,814938,2023-03-04,
3193,1,830635,814861,2023-03-04,
3195,1,831284,815120,2023-03-04,
3196,1,832468,816552,2023-03-04,
3198,1,835352,812303,2023-03-04,
3200,1,833469,812485,2023-03-04,
3202,1,835192,812055,2023-03-04,
3214,1,836819,815847,2023-03-04,
3216,1,837211,815526,2023-03-04,
3217,1,838174,815245,2023-03-04,
3225,1,840472,808538,2023-03-04,
3226,1,837585,811022,2023-03-04,
3235,1,837614,814438,2023-03-04,
3236,1,837814,814898,2023-03-04,
3238,1,837958,815218,2023-03-04,
3242,1,842034,813942,2023-03-04,
3244,1,842053,813728,2023-03-04,
3245,1,842010,813601,2023-03-04,
3246,1,842280,813677,2023-03-04,
3247,1,842350,814107,2023-03-04,
3248,1,842273,814184,2023-03-04,
3251,1,835554,815481,2023-03-04,
3253,1,842128,814225,2023-03-04,
3255,1,842204,814100,2023-03-04,
3256,1,842332,814041,2023-03-04,
3257,1,842401,813961,2023-03-04,
3259,1,841970,813579,2024-04-02,
3262,1,838060,815470,2023-11-16,
3263,1,839474,816971,2023-03-04,
3268,1,841421,815456,2023-03-04,
3269,1,841860,813501,2023-03-04,
3273,1,833965,816501,2023-03-04,
3274,1,839485,817019,2023-03-04,
4001,1,837872,822918,2023-03-04,
4002,1,837621,822886,2023-03-04,
4003,1,837391,822793,2023-03-04,
4004,1,837557,822294,2023-03-04,
4005,1,837610,822082,2023-03-04,
4006,1,837768,821807,2023-03-04,
4008,1,837429,821474,2023-03-04,
4009,1,837323,821247,2023-03-04,
4010,1,837314,820996,2023-03-04,
4011,1,836922,820832,2023-03-04,
4012,1,836646,820780,2023-03-04,
4013,1,836274,820709,2023-03-04,
4014,1,836023,820663,2023-03-04,
4015,1,835862,820632,2023-03-04,
4016,1,835546,820571,2023-03-04,
4018,1,835575,819670,2023-03-04,
4020,1,835673,819142,2023-03-04,
4021,1,835724,818641,2023-03-04,
4022,1,835745,818381,2023-03-04,
4024,1,835805,817437,2023-03-04,
4025,1,835463,817244,2023-03-04,
4027,1,835722,818411,2023-03-04,
4028,1,835680,818887,2023-03-04,
4030,1,835549,819694,2023-03-04,
4032,1,835679,820306,2023-03-04,
4033,1,835641,820500,2023-03-04,
4034,1,835494,820650,2023-03-04,
4035,1,835880,820865,2023-03-04,
4037,1,837170,820922,2023-03-04,
4038,1,837248,821031,2023-03-04,
4039,1,837258,821296,2023-03-04,
4040,1,837512,821490,2023-03-04,
4043,1,837545,822344,2023-03-04,
4047,1,835496,820089,2023-03-04,
4048,1,835550,819804,2023-03-04,
4049,1,835717,818717,2023-03-04,
4050,1,835763,817761,2023-03-04,
4051,1,835737,818208,2023-03-04,
4052,1,835706,818604,2023-03-04,
4053,1,835592,819470,2023-03-04,
4055,1,836702,820901,2023-03-04,
4056,1,841889,819985,2023-03-04,
4059,1,842048,819619,2024-03-01,
4060,1,841730,819960,2023-03-04,
4061,1,841486,820053,2023-03-04,
4062,1,841398,819773,2023-03-04,
4067,1,840123,820341,2024-02-29,
4072,1,838333,821450,2023-03-04,
4074,1,837486,820926,2023-03-04,
4076,1,835756,817895,2023-03-04,
4077,1,836322,820884,2023-03-04,
4078,1,836858,820908,2023-03-04,
4079,1,837455,820954,2023-03-04,
4081,1,838311,821551,2023-03-04,
4082,1,838497,821653,2023-03-04,
4084,1,839771,821241,2023-03-04,
4087,1,840328,819724,2023-03-04,
4088,1,840835,819501,2023-03-04,
4089,1,841215,819351,2023-03-04,
4090,1,841339,819674,2023-03-04,
4091,1,841559,820139,2023-03-04,
4092,1,841710,819994,2023-03-04,
4093,1,841908,819788,2023-03-04,
4094,1,842133,819544,2023-03-04,
4097,1,834395,822422,2023-03-04,
4098,1,834616,822235,2023-03-04,
4099,1,834499,821997,2023-03-04,
4101,1,834744,821529,2023-03-04,
4102,1,834571,821086,2023-03-04,
4103,1,834781,820908,2023-03-04,
4104,1,835100,820644,2023-03-04,
4105,1,835330,820452,2023-03-04,
4109,1,834879,821037,2023-03-04,
4111,1,834502,821506,2023-03-04,
4113,1,834439,822062,2023-03-04,
4114,1,834285,822346,2023-03-04,
4117,1,838340,822202,2023-03-04,
4118,1,838079,821855,2023-03-04,
4119,1,837600,820793,2023-03-04,
4120,1,837446,820487,2023-03-04,
4121,1,837381,820059,2023-03-04,
4122,1,837387,819833,2023-03-04,
4123,1,837378,819511,2023-03-04,
4124,1,837247,819244,2023-03-04,
4132,1,836171,817901,2023-03-04,
4135,1,836988,818933,2023-03-04,
4136,1,837220,819246,2023-03-04,
4137,1,837361,819757,2023-03-04,
4139,1,837356,820343,2023-03-04,
4144,1,839128,821880,2023-03-04,
4145,1,837375,820539,2023-03-04,
4146,1,836712,818305,2023-03-09,
4147,1,836281,817487,2023-03-04,
4148,1,836274,817515,2023-03-04,
4150,1,837360,819975,2023-03-04,
4152,1,838718,823468,2023-03-04,
4154,1,839089,823133,2023-03-04,
4155,1,838869,823119,2023-03-04,
4156,1,838725,823127,2023-03-04,
4157,1,838466,823027,2023-03-04,
4158,1,838409,822868,2023-04-14,
4159,1,838442,822706,2023-03-04,
4161,1,838121,821670,2023-03-04,
4162,1,837483,820568,2023-03-04,
4163,1,837538,820481,2023-03-04,
4164,1,837983,820275,2023-03-04,
4165,1,837943,820094,2023-03-04,
4166,1,837773,819900,2023-03-04,
4167,1,837650,819761,2023-03-04,
4169,1,837385,819178,2023-03-04,
4170,1,837381,818846,2023-03-04,
4172,1,837011,818602,2023-03-04,
4174,1,836342,818189,2023-03-04,
4175,1,836794,818322,2023-03-04,
4176,1,837058,818711,2023-03-04,
4177,1,837336,818759,2023-03-04,
4179,1,837363,819438,2023-03-04,
4180,1,837535,819663,2023-03-04,
4181,1,837650,819795,2023-03-04,
4183,1,837554,820339,2023-03-04,
4184,1,837436,820518,2023-03-04,
4185,1,837572,820818,2023-03-04,
4186,1,838064,821874,2023-03-04,
4187,1,838529,822784,2023-03-04,
4188,1,838657,822987,2023-03-04,
4189,1,838859,823023,2023-03-04,
4190,1,839076,823161,2023-03-04,
4191,1,838905,823285,2023-03-04,
4192,1,838812,823282,2023-03-04,
4194,1,833554,822239,2023-03-04,
